CMDLINE graphene-sgx ./pytorch predict.py
MEM 22.308594 1661826667.4110
MEM 22.308594 1661826667.5118
MEM 22.308594 1661826667.6121
MEM 22.308594 1661826667.7125
MEM 22.308594 1661826667.8129
MEM 22.308594 1661826667.9132
MEM 22.308594 1661826668.0141
MEM 22.308594 1661826668.1144
MEM 22.308594 1661826668.2153
MEM 22.308594 1661826668.3156
MEM 22.308594 1661826668.4159
MEM 22.308594 1661826668.5163
MEM 22.308594 1661826668.6166
MEM 22.308594 1661826668.7172
MEM 22.308594 1661826668.8176
MEM 22.308594 1661826668.9182
MEM 22.308594 1661826669.0187
MEM 22.308594 1661826669.1193
MEM 22.308594 1661826669.2198
MEM 22.308594 1661826669.3203
MEM 22.308594 1661826669.4206
MEM 22.308594 1661826669.5216
MEM 22.308594 1661826669.6220
MEM 22.308594 1661826669.7223
MEM 22.308594 1661826669.8229
MEM 22.308594 1661826669.9233
MEM 22.308594 1661826670.0237
MEM 22.308594 1661826670.1242
MEM 22.308594 1661826670.2248
MEM 22.308594 1661826670.3257
MEM 22.308594 1661826670.4263
MEM 22.308594 1661826670.5266
MEM 22.308594 1661826670.6275
MEM 22.308594 1661826670.7279
MEM 22.308594 1661826670.8287
MEM 22.308594 1661826670.9292
MEM 22.308594 1661826671.0299
MEM 22.308594 1661826671.1307
MEM 22.308594 1661826671.2310
MEM 22.308594 1661826671.3318
MEM 22.308594 1661826671.4324
MEM 22.308594 1661826671.5329
MEM 22.308594 1661826671.6333
MEM 22.308594 1661826671.7338
MEM 22.308594 1661826671.8344
MEM 22.308594 1661826671.9352
MEM 22.308594 1661826672.0356
MEM 22.308594 1661826672.1359
MEM 22.308594 1661826672.2363
MEM 22.308594 1661826672.3369
MEM 22.308594 1661826672.4373
MEM 22.308594 1661826672.5376
MEM 22.308594 1661826672.6384
MEM 22.308594 1661826672.7389
MEM 22.308594 1661826672.8395
MEM 22.308594 1661826672.9402
MEM 22.308594 1661826673.0406
MEM 22.308594 1661826673.1414
MEM 22.308594 1661826673.2422
MEM 22.308594 1661826673.3425
MEM 22.308594 1661826673.4428
MEM 22.308594 1661826673.5434
MEM 22.308594 1661826673.6440
MEM 22.308594 1661826673.7447
MEM 22.308594 1661826673.8450
MEM 22.308594 1661826673.9454
MEM 22.308594 1661826674.0460
MEM 22.308594 1661826674.1463
MEM 22.308594 1661826674.2467
MEM 22.308594 1661826674.3469
MEM 22.308594 1661826674.4479
MEM 22.308594 1661826674.5482
MEM 22.308594 1661826674.6486
MEM 22.308594 1661826674.7491
MEM 22.308594 1661826674.8495
MEM 22.308594 1661826674.9502
MEM 22.308594 1661826675.0508
MEM 22.308594 1661826675.1512
MEM 22.308594 1661826675.2521
MEM 22.308594 1661826675.3524
MEM 22.308594 1661826675.4531
MEM 22.308594 1661826675.5535
MEM 22.308594 1661826675.6539
MEM 22.308594 1661826675.7549
MEM 22.308594 1661826675.8554
MEM 22.308594 1661826675.9559
MEM 22.308594 1661826676.0566
MEM 22.308594 1661826676.1569
MEM 22.308594 1661826676.2574
MEM 22.308594 1661826676.3580
MEM 22.308594 1661826676.4583
MEM 22.308594 1661826676.5593
MEM 22.308594 1661826676.6596
MEM 22.308594 1661826676.7601
MEM 22.308594 1661826676.8606
MEM 22.308594 1661826676.9609
MEM 22.308594 1661826677.0613
MEM 22.308594 1661826677.1616
MEM 22.308594 1661826677.2622
MEM 22.308594 1661826677.3626
MEM 22.308594 1661826677.4629
MEM 22.308594 1661826677.5637
MEM 22.308594 1661826677.6642
MEM 22.308594 1661826677.7646
MEM 22.308594 1661826677.8653
MEM 22.308594 1661826677.9656
MEM 22.308594 1661826678.0662
MEM 22.308594 1661826678.1667
MEM 22.308594 1661826678.2672
MEM 22.308594 1661826678.3674
MEM 22.308594 1661826678.4677
MEM 22.308594 1661826678.5683
MEM 22.308594 1661826678.6686
MEM 22.308594 1661826678.7692
MEM 22.308594 1661826678.8700
MEM 22.308594 1661826678.9703
MEM 22.308594 1661826679.0707
MEM 22.308594 1661826679.1715
MEM 22.308594 1661826679.2718
MEM 22.308594 1661826679.3723
MEM 22.308594 1661826679.4726
MEM 22.308594 1661826679.5733
MEM 22.308594 1661826679.6740
MEM 22.308594 1661826679.7744
MEM 22.308594 1661826679.8752
MEM 22.308594 1661826679.9759
MEM 22.308594 1661826680.0763
MEM 22.308594 1661826680.1769
MEM 22.308594 1661826680.2775
MEM 22.308594 1661826680.3780
MEM 22.308594 1661826680.4788
MEM 22.308594 1661826680.5791
MEM 22.308594 1661826680.6799
MEM 22.308594 1661826680.7804
MEM 22.308594 1661826680.8811
MEM 22.308594 1661826680.9816
MEM 22.308594 1661826681.0822
MEM 22.308594 1661826681.1826
MEM 22.308594 1661826681.2831
MEM 22.308594 1661826681.3834
MEM 22.308594 1661826681.4839
MEM 22.308594 1661826681.5842
MEM 22.308594 1661826681.6846
MEM 22.308594 1661826681.7849
MEM 22.308594 1661826681.8852
MEM 22.308594 1661826681.9856
MEM 22.308594 1661826682.0859
MEM 22.308594 1661826682.1863
MEM 22.308594 1661826682.2867
MEM 22.308594 1661826682.3870
MEM 22.308594 1661826682.4879
MEM 22.308594 1661826682.5881
MEM 22.308594 1661826682.6889
MEM 22.308594 1661826682.7896
MEM 22.308594 1661826682.8902
MEM 22.308594 1661826682.9906
MEM 22.308594 1661826683.0911
MEM 22.308594 1661826683.1915
MEM 22.308594 1661826683.2923
MEM 22.308594 1661826683.3926
MEM 22.308594 1661826683.4931
MEM 22.308594 1661826683.5935
MEM 22.308594 1661826683.6942
MEM 22.308594 1661826683.7945
MEM 22.308594 1661826683.8948
MEM 22.308594 1661826683.9955
MEM 22.308594 1661826684.0958
MEM 22.308594 1661826684.1961
MEM 22.308594 1661826684.2969
MEM 22.308594 1661826684.3975
MEM 22.308594 1661826684.4979
MEM 22.308594 1661826684.5986
MEM 22.308594 1661826684.6990
MEM 22.308594 1661826684.8000
MEM 22.308594 1661826684.9003
MEM 22.308594 1661826685.0009
MEM 22.308594 1661826685.1018
MEM 22.308594 1661826685.2022
MEM 22.308594 1661826685.3029
MEM 22.308594 1661826685.4033
MEM 22.308594 1661826685.5036
MEM 22.308594 1661826685.6041
MEM 22.308594 1661826685.7044
MEM 22.308594 1661826685.8049
MEM 22.308594 1661826685.9054
MEM 22.308594 1661826686.0057
MEM 22.308594 1661826686.1060
MEM 22.308594 1661826686.2063
MEM 22.308594 1661826686.3068
MEM 22.308594 1661826686.4072
MEM 22.308594 1661826686.5075
MEM 22.308594 1661826686.6081
MEM 22.308594 1661826686.7087
MEM 22.308594 1661826686.8094
MEM 22.308594 1661826686.9104
MEM 22.308594 1661826687.0107
MEM 22.308594 1661826687.1112
MEM 22.308594 1661826687.2118
MEM 22.308594 1661826687.3124
MEM 22.308594 1661826687.4129
MEM 22.308594 1661826687.5133
MEM 22.308594 1661826687.6137
MEM 22.308594 1661826687.7141
MEM 22.308594 1661826687.8147
MEM 22.308594 1661826687.9153
MEM 22.308594 1661826688.0156
MEM 22.308594 1661826688.1163
MEM 22.308594 1661826688.2167
MEM 22.308594 1661826688.3170
MEM 22.308594 1661826688.4176
MEM 22.308594 1661826688.5181
MEM 22.308594 1661826688.6186
MEM 22.308594 1661826688.7194
MEM 22.308594 1661826688.8199
MEM 22.308594 1661826688.9205
MEM 22.308594 1661826689.0213
MEM 22.308594 1661826689.1217
MEM 22.308594 1661826689.2228
MEM 22.308594 1661826689.3231
MEM 22.308594 1661826689.4234
MEM 22.308594 1661826689.5238
MEM 22.308594 1661826689.6246
MEM 22.308594 1661826689.7252
MEM 22.308594 1661826689.8261
MEM 22.308594 1661826689.9266
MEM 22.351562 1661826690.0269
MEM 22.351562 1661826690.1272
MEM 22.351562 1661826690.2279
MEM 22.351562 1661826690.3285
MEM 22.351562 1661826690.4289
MEM 22.351562 1661826690.5301
MEM 22.351562 1661826690.6306
MEM 22.351562 1661826690.7313
MEM 22.351562 1661826690.8316
MEM 22.351562 1661826690.9323
MEM 22.351562 1661826691.0326
MEM 22.351562 1661826691.1329
MEM 27.613281 1661826691.2336
MEM 31.464844 1661826691.3341
MEM 31.468750 1661826691.4345
MEM 31.492188 1661826691.5348
MEM 31.496094 1661826691.6353
MEM 31.496094 1661826691.7361
MEM 31.679688 1661826691.8365
MEM 31.683594 1661826691.9372
MEM 31.683594 1661826692.0375
MEM 31.988281 1661826692.1378
MEM 31.988281 1661826692.2383
MEM 31.984375 1661826692.3389
MEM 31.984375 1661826692.4396
MEM 31.984375 1661826692.5400
MEM 31.984375 1661826692.6406
MEM 31.984375 1661826692.7408
MEM 31.984375 1661826692.8414
MEM 31.984375 1661826692.9417
MEM 31.984375 1661826693.0422
MEM 31.984375 1661826693.1425
MEM 31.984375 1661826693.2428
MEM 31.984375 1661826693.3432
MEM 31.984375 1661826693.4438
MEM 31.984375 1661826693.5444
MEM 31.984375 1661826693.6448
MEM 31.984375 1661826693.7452
MEM 31.984375 1661826693.8455
MEM 31.984375 1661826693.9458
MEM 31.984375 1661826694.0461
MEM 31.984375 1661826694.1464
MEM 31.984375 1661826694.2470
MEM 31.984375 1661826694.3477
MEM 31.984375 1661826694.4480
MEM 31.984375 1661826694.5483
MEM 31.984375 1661826694.6485
MEM 31.984375 1661826694.7491
MEM 31.984375 1661826694.8495
MEM 31.984375 1661826694.9502
MEM 31.984375 1661826695.0505
MEM 31.984375 1661826695.1509
MEM 31.984375 1661826695.2517
MEM 31.984375 1661826695.3520
MEM 31.984375 1661826695.4526
MEM 31.984375 1661826695.5529
MEM 31.984375 1661826695.6536
MEM 31.984375 1661826695.7544
MEM 31.984375 1661826695.8547
MEM 31.984375 1661826695.9553
MEM 31.984375 1661826696.0556
MEM 31.984375 1661826696.1563
MEM 31.984375 1661826696.2566
MEM 31.984375 1661826696.3569
MEM 31.984375 1661826696.4574
MEM 31.984375 1661826696.5578
MEM 31.984375 1661826696.6581
MEM 31.984375 1661826696.7590
MEM 31.984375 1661826696.8595
MEM 31.984375 1661826696.9599
MEM 31.984375 1661826697.0602
MEM 31.984375 1661826697.1610
MEM 31.984375 1661826697.2613
MEM 31.984375 1661826697.3622
MEM 31.984375 1661826697.4630
MEM 31.984375 1661826697.5639
MEM 31.984375 1661826697.6642
MEM 31.984375 1661826697.7646
MEM 31.984375 1661826697.8649
MEM 31.984375 1661826697.9656
MEM 31.984375 1661826698.0660
MEM 31.984375 1661826698.1663
MEM 31.984375 1661826698.2673
MEM 31.984375 1661826698.3677
MEM 31.984375 1661826698.4683
MEM 31.984375 1661826698.5690
MEM 31.984375 1661826698.6693
MEM 31.984375 1661826698.7697
MEM 31.984375 1661826698.8705
MEM 31.984375 1661826698.9708
MEM 31.984375 1661826699.0714
MEM 31.984375 1661826699.1718
MEM 31.984375 1661826699.2726
MEM 31.984375 1661826699.3730
MEM 31.984375 1661826699.4736
MEM 31.984375 1661826699.5745
MEM 31.984375 1661826699.6748
MEM 31.984375 1661826699.7751
MEM 31.984375 1661826699.8755
MEM 31.984375 1661826699.9758
MEM 31.984375 1661826700.0762
MEM 31.984375 1661826700.1765
MEM 31.984375 1661826700.2768
MEM 31.984375 1661826700.3777
MEM 31.984375 1661826700.4780
MEM 31.984375 1661826700.5787
MEM 31.984375 1661826700.6791
MEM 31.984375 1661826700.7795
MEM 31.984375 1661826700.8804
MEM 31.984375 1661826700.9807
MEM 31.984375 1661826701.0814
MEM 31.984375 1661826701.1817
MEM 31.984375 1661826701.2820
MEM 31.984375 1661826701.3830
MEM 31.984375 1661826701.4832
MEM 31.984375 1661826701.5837
MEM 31.984375 1661826701.6843
MEM 31.984375 1661826701.7848
MEM 31.984375 1661826701.8854
MEM 31.984375 1661826701.9859
MEM 31.984375 1661826702.0864
MEM 31.984375 1661826702.1871
MEM 31.984375 1661826702.2874
MEM 31.984375 1661826702.3880
MEM 31.984375 1661826702.4884
MEM 31.984375 1661826702.5889
MEM 31.984375 1661826702.6902
MEM 31.984375 1661826702.7907
MEM 31.984375 1661826702.8912
MEM 31.984375 1661826702.9919
MEM 31.984375 1661826703.0922
MEM 31.984375 1661826703.1928
MEM 31.984375 1661826703.2936
MEM 31.984375 1661826703.3941
MEM 31.984375 1661826703.4951
MEM 31.984375 1661826703.5956
MEM 31.984375 1661826703.6965
MEM 31.984375 1661826703.7970
MEM 31.984375 1661826703.8973
MEM 31.984375 1661826703.9981
MEM 31.984375 1661826704.0984
MEM 31.984375 1661826704.1992
MEM 31.984375 1661826704.2997
MEM 31.984375 1661826704.4000
MEM 31.984375 1661826704.5008
MEM 31.984375 1661826704.6012
MEM 31.984375 1661826704.7016
MEM 31.984375 1661826704.8018
MEM 31.984375 1661826704.9021
MEM 31.984375 1661826705.0025
MEM 31.984375 1661826705.1034
MEM 31.984375 1661826705.2039
MEM 31.984375 1661826705.3048
MEM 31.984375 1661826705.4051
MEM 31.984375 1661826705.5055
MEM 31.984375 1661826705.6059
MEM 31.984375 1661826705.7063
MEM 31.984375 1661826705.8073
MEM 31.984375 1661826705.9079
MEM 31.984375 1661826706.0082
MEM 31.984375 1661826706.1086
MEM 31.984375 1661826706.2088
MEM 31.984375 1661826706.3093
MEM 31.984375 1661826706.4100
MEM 31.984375 1661826706.5105
MEM 31.984375 1661826706.6111
MEM 31.984375 1661826706.7114
MEM 31.984375 1661826706.8124
MEM 31.984375 1661826706.9129
MEM 31.984375 1661826707.0132
MEM 31.984375 1661826707.1139
MEM 31.984375 1661826707.2144
MEM 31.984375 1661826707.3149
MEM 31.984375 1661826707.4157
MEM 31.984375 1661826707.5161
MEM 31.984375 1661826707.6164
MEM 31.984375 1661826707.7167
MEM 31.984375 1661826707.8172
MEM 31.984375 1661826707.9175
MEM 31.984375 1661826708.0178
MEM 31.984375 1661826708.1184
MEM 31.984375 1661826708.2189
MEM 31.984375 1661826708.3195
MEM 31.984375 1661826708.4200
MEM 31.984375 1661826708.5206
MEM 31.984375 1661826708.6211
MEM 31.984375 1661826708.7218
MEM 31.984375 1661826708.8221
MEM 31.984375 1661826708.9231
MEM 31.984375 1661826709.0235
MEM 31.984375 1661826709.1241
MEM 31.984375 1661826709.2246
MEM 31.984375 1661826709.3249
MEM 31.984375 1661826709.4253
MEM 31.984375 1661826709.5257
MEM 31.984375 1661826709.6263
MEM 31.984375 1661826709.7273
MEM 31.984375 1661826709.8276
MEM 31.984375 1661826709.9283
MEM 31.984375 1661826710.0286
MEM 31.984375 1661826710.1289
MEM 31.984375 1661826710.2298
MEM 31.984375 1661826710.3305
MEM 31.984375 1661826710.4308
MEM 31.984375 1661826710.5315
MEM 31.984375 1661826710.6318
MEM 31.984375 1661826710.7322
MEM 31.984375 1661826710.8327
MEM 31.984375 1661826710.9333
MEM 31.984375 1661826711.0336
MEM 31.984375 1661826711.1340
MEM 31.984375 1661826711.2344
MEM 31.984375 1661826711.3349
MEM 31.984375 1661826711.4354
MEM 31.984375 1661826711.5361
MEM 31.984375 1661826711.6364
MEM 31.984375 1661826711.7371
MEM 31.984375 1661826711.8377
MEM 31.984375 1661826711.9380
MEM 31.984375 1661826712.0387
MEM 31.984375 1661826712.1390
MEM 31.984375 1661826712.2396
MEM 31.984375 1661826712.3403
MEM 31.984375 1661826712.4407
MEM 31.984375 1661826712.5412
MEM 31.984375 1661826712.6419
MEM 31.984375 1661826712.7422
MEM 31.984375 1661826712.8426
MEM 31.984375 1661826712.9429
MEM 31.984375 1661826713.0433
MEM 31.984375 1661826713.1440
MEM 31.984375 1661826713.2446
MEM 31.984375 1661826713.3456
MEM 31.984375 1661826713.4463
MEM 31.984375 1661826713.5467
MEM 31.984375 1661826713.6475
MEM 31.984375 1661826713.7477
MEM 31.984375 1661826713.8487
MEM 31.984375 1661826713.9492
MEM 31.984375 1661826714.0498
MEM 31.984375 1661826714.1504
MEM 31.984375 1661826714.2507
MEM 31.984375 1661826714.3515
MEM 31.984375 1661826714.4518
MEM 31.984375 1661826714.5521
MEM 31.984375 1661826714.6526
MEM 31.984375 1661826714.7529
MEM 31.984375 1661826714.8536
MEM 31.984375 1661826714.9544
MEM 31.984375 1661826715.0548
MEM 31.984375 1661826715.1557
MEM 31.984375 1661826715.2561
MEM 31.984375 1661826715.3564
MEM 31.984375 1661826715.4570
MEM 31.984375 1661826715.5573
MEM 31.984375 1661826715.6581
MEM 31.984375 1661826715.7586
MEM 31.984375 1661826715.8589
MEM 31.984375 1661826715.9592
MEM 31.984375 1661826716.0595
MEM 31.984375 1661826716.1598
MEM 31.984375 1661826716.2605
MEM 31.984375 1661826716.3610
MEM 31.984375 1661826716.4620
MEM 31.984375 1661826716.5624
MEM 31.984375 1661826716.6627
MEM 31.984375 1661826716.7634
MEM 31.984375 1661826716.8637
MEM 31.984375 1661826716.9641
MEM 31.984375 1661826717.0644
MEM 31.984375 1661826717.1648
MEM 31.984375 1661826717.2658
MEM 31.984375 1661826717.3662
MEM 31.984375 1661826717.4668
MEM 31.984375 1661826717.5675
MEM 31.984375 1661826717.6681
MEM 31.984375 1661826717.7690
MEM 31.984375 1661826717.8694
MEM 31.984375 1661826717.9698
MEM 31.984375 1661826718.0706
MEM 31.984375 1661826718.1709
MEM 31.984375 1661826718.2715
MEM 31.984375 1661826718.3720
MEM 31.984375 1661826718.4724
MEM 31.984375 1661826718.5730
MEM 31.984375 1661826718.6733
MEM 31.984375 1661826718.7740
MEM 31.984375 1661826718.8746
MEM 31.984375 1661826718.9749
MEM 31.984375 1661826719.0752
MEM 31.984375 1661826719.1755
MEM 31.984375 1661826719.2758
MEM 31.984375 1661826719.3762
MEM 31.984375 1661826719.4765
MEM 31.984375 1661826719.5769
MEM 31.984375 1661826719.6773
MEM 31.984375 1661826719.7776
MEM 31.984375 1661826719.8787
MEM 31.984375 1661826719.9792
MEM 31.984375 1661826720.0797
MEM 31.984375 1661826720.1799
MEM 31.984375 1661826720.2802
MEM 31.984375 1661826720.3810
MEM 31.984375 1661826720.4816
MEM 31.984375 1661826720.5819
MEM 31.984375 1661826720.6825
MEM 31.984375 1661826720.7830
MEM 31.984375 1661826720.8833
MEM 31.984375 1661826720.9838
MEM 31.984375 1661826721.0846
MEM 31.984375 1661826721.1857
MEM 31.984375 1661826721.2863
MEM 31.984375 1661826721.3866
MEM 31.984375 1661826721.4869
MEM 31.984375 1661826721.5872
MEM 31.984375 1661826721.6880
MEM 31.984375 1661826721.7887
MEM 31.984375 1661826721.8890
MEM 31.984375 1661826721.9900
MEM 31.984375 1661826722.0903
MEM 31.984375 1661826722.1909
MEM 31.984375 1661826722.2913
MEM 31.984375 1661826722.3916
MEM 31.984375 1661826722.4924
MEM 31.984375 1661826722.5930
MEM 31.984375 1661826722.6934
MEM 31.984375 1661826722.7938
MEM 31.984375 1661826722.8941
MEM 31.984375 1661826722.9947
MEM 31.984375 1661826723.0953
MEM 31.984375 1661826723.1956
MEM 31.984375 1661826723.2962
MEM 31.984375 1661826723.3965
MEM 31.984375 1661826723.4968
MEM 31.984375 1661826723.5971
MEM 31.984375 1661826723.6974
MEM 31.984375 1661826723.7978
MEM 31.984375 1661826723.8981
MEM 31.984375 1661826723.9986
MEM 31.984375 1661826724.0994
MEM 31.984375 1661826724.2000
MEM 31.984375 1661826724.3007
MEM 31.984375 1661826724.4012
MEM 31.984375 1661826724.5016
MEM 31.984375 1661826724.6025
MEM 31.984375 1661826724.7030
MEM 31.984375 1661826724.8035
MEM 31.984375 1661826724.9038
MEM 31.984375 1661826725.0041
MEM 31.984375 1661826725.1048
MEM 31.984375 1661826725.2054
MEM 31.984375 1661826725.3057
MEM 31.984375 1661826725.4066
MEM 31.984375 1661826725.5071
MEM 31.984375 1661826725.6075
MEM 31.984375 1661826725.7082
MEM 31.984375 1661826725.8086
MEM 31.984375 1661826725.9094
MEM 31.984375 1661826726.0099
MEM 31.984375 1661826726.1105
MEM 31.992188 1661826726.2110
MEM 31.992188 1661826726.3114
MEM 31.992188 1661826726.4117
MEM 31.992188 1661826726.5120
MEM 31.992188 1661826726.6123
MEM 31.992188 1661826726.7126
MEM 31.992188 1661826726.8131
MEM 31.992188 1661826726.9133
MEM 31.992188 1661826727.0140
MEM 31.992188 1661826727.1144
MEM 31.992188 1661826727.2148
MEM 31.992188 1661826727.3151
MEM 31.992188 1661826727.4156
MEM 31.992188 1661826727.5159
MEM 31.992188 1661826727.6163
MEM 31.992188 1661826727.7165
MEM 31.992188 1661826727.8170
MEM 31.996094 1661826727.9179
MEM 34.957031 1661826728.0182
MEM 47.039062 1661826728.1187
MEM 47.039062 1661826728.2193
MEM 50.894531 1661826728.3195
MEM 59.144531 1661826728.4199
MEM 71.394531 1661826728.5202
MEM 79.519531 1661826728.6210
MEM 87.644531 1661826728.7213
MEM 99.832031 1661826728.8216
MEM 107.957031 1661826728.9221
MEM 116.082031 1661826729.0226
MEM 128.269531 1661826729.1229
MEM 136.394531 1661826729.2233
MEM 144.519531 1661826729.3239
MEM 156.707031 1661826729.4244
MEM 164.832031 1661826729.5247
MEM 172.957031 1661826729.6253
MEM 185.144531 1661826729.7261
MEM 193.269531 1661826729.8268
MEM 201.394531 1661826729.9274
MEM 209.519531 1661826730.0278
MEM 221.707031 1661826730.1281
MEM 229.832031 1661826730.2286
MEM 237.957031 1661826730.3290
MEM 250.144531 1661826730.4297
MEM 258.269531 1661826730.5306
MEM 266.394531 1661826730.6316
MEM 274.519531 1661826730.7324
MEM 286.707031 1661826730.8327
MEM 294.832031 1661826730.9330
MEM 302.894531 1661826731.0337
MEM 315.082031 1661826731.1344
MEM 323.207031 1661826731.2352
MEM 331.332031 1661826731.3355
MEM 339.457031 1661826731.4365
MEM 351.644531 1661826731.5373
MEM 359.769531 1661826731.6375
MEM 367.894531 1661826731.7379
MEM 380.082031 1661826731.8384
MEM 388.207031 1661826731.9390
MEM 396.332031 1661826732.0395
MEM 404.457031 1661826732.1404
MEM 416.644531 1661826732.2410
MEM 424.769531 1661826732.3420
MEM 436.957031 1661826732.4423
MEM 445.082031 1661826732.5428
MEM 457.269531 1661826732.6430
MEM 468.835938 1661826732.7434
MEM 468.835938 1661826732.8439
MEM 468.835938 1661826732.9442
MEM 468.835938 1661826733.0446
MEM 468.835938 1661826733.1449
MEM 468.835938 1661826733.2457
MEM 468.835938 1661826733.3461
MEM 468.835938 1661826733.4466
MEM 468.835938 1661826733.5473
MEM 468.835938 1661826733.6476
MEM 468.835938 1661826733.7484
MEM 468.835938 1661826733.8487
MEM 468.835938 1661826733.9495
MEM 468.835938 1661826734.0501
MEM 468.835938 1661826734.1503
MEM 468.835938 1661826734.2508
MEM 468.835938 1661826734.3510
MEM 468.835938 1661826734.4518
MEM 468.835938 1661826734.5522
MEM 468.835938 1661826734.6527
MEM 468.835938 1661826734.7533
MEM 468.835938 1661826734.8540
MEM 468.835938 1661826734.9543
MEM 468.835938 1661826735.0549
MEM 468.835938 1661826735.1552
MEM 468.835938 1661826735.2555
MEM 468.835938 1661826735.3561
MEM 468.835938 1661826735.4564
MEM 468.835938 1661826735.5573
MEM 468.835938 1661826735.6576
MEM 468.835938 1661826735.7582
MEM 468.835938 1661826735.8594
MEM 468.835938 1661826735.9598
MEM 468.835938 1661826736.0605
MEM 468.835938 1661826736.1608
MEM 468.835938 1661826736.2617
MEM 468.835938 1661826736.3620
MEM 471.515625 1661826736.4627
MEM 471.515625 1661826736.5634
MEM 471.515625 1661826736.6638
MEM 471.515625 1661826736.7644
MEM 471.515625 1661826736.8649
MEM 471.515625 1661826736.9655
MEM 471.515625 1661826737.0658
MEM 471.519531 1661826737.1662
MEM 471.519531 1661826737.2668
MEM 471.519531 1661826737.3672
MEM 471.535156 1661826737.4680
MEM 471.535156 1661826737.5684
MEM 471.539062 1661826737.6691
MEM 471.539062 1661826737.7698
MEM 471.542969 1661826737.8701
MEM 475.121094 1661826737.9710
MEM 475.125000 1661826738.0713
MEM 475.125000 1661826738.1715
MEM 475.125000 1661826738.2718
MEM 475.125000 1661826738.3720
